PHASE,ID,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,LONGDISTANCE,INTERNATIONAL,LOCAL,DROPPED,PAYMETHOD,LOCALBILLTYPE,LONGDISTANCEBILLTYPE,USAGE,RATEPLAN,CHURN
Adult,2620,F,M,0,+0078851.30000000,N,+0000048.37333300,+00000.,+00000.,+00028.,0,CC,FreeLocal,Standard,+00029.,1,F
Adult,2621,M,S,0,+0072928.20000000,N,+0000038.73333300,+00007.,+00000.,+00196.,0,CC,Budget,Standard,+00203.,2,F
Adult,2624,M,S,0,+0003601.71000000,N,+0000049.26666700,+00009.,+00004.,+00111.,0,Auto,Budget,Intnl_discount,+00125.,3,F
Adult,2630,M,M,1,+0064792.30000000,N,+0000052.14666700,+00013.,+00001.,+00036.,0,CH,FreeLocal,Standard,+00051.,3,T
Adult,2632,F,S,0,+0093322.10000000,Y,+0000040.31333300,+00029.,+00000.,+00008.,0,CH,Budget,Intnl_discount,+00038.,1,T
Adult,2635,M,M,2,+0049910.70000000,Y,+0000051.52000000,+00027.,+00000.,+00023.,0,CC,Budget,Standard,+00051.,3,F
Adult,2636,M,M,1,+0076161.40000000,Y,+0000044.57333300,+00011.,+00000.,+00025.,0,CC,FreeLocal,Standard,+00037.,4,T
Adult,2647,F,S,2,+0014578.80000000,Y,+0000060.93333300,+00011.,+00000.,+00095.,0,Auto,Budget,Standard,+00107.,1,T
Adult,2648,F,M,2,+0087578.20000000,Y,+0000053.36666700,+00000.,+00000.,+00022.,0,CC,Budget,Standard,+00022.,2,F
Adult,2657,M,S,0,+0030665.20000000,Y,+0000022.88000000,+00005.,+00008.,+00063.,0,Auto,FreeLocal,Standard,+00077.,2,F
Adult,2659,F,M,1,+0098680.40000000,Y,+0000043.00000000,+00017.,+00000.,+00008.,0,CH,FreeLocal,Intnl_discount,+00026.,3,F
Adult,2662,F,S,0,+0085275.00000000,N,+0000070.00000000,+00022.,+00000.,+00151.,0,Auto,FreeLocal,Intnl_discount,+00174.,3,F
Adult,2663,F,M,1,+0066921.40000000,Y,+0000055.00000000,+00015.,+00000.,+00008.,0,CC,FreeLocal,Intnl_discount,+00024.,4,F
Adult,2664,F,M,1,+0098453.60000000,Y,+0000052.00000000,+00013.,+00000.,+00011.,0,Auto,FreeLocal,Standard,+00025.,3,F
Adult,2666,F,S,2,+0057420.00000000,Y,+0000043.00000000,+00025.,+00000.,+00252.,1,Auto,Budget,Standard,+00277.,3,F
Adult,2667,M,M,0,+0058986.20000000,N,+0000026.98000000,+00003.,+00003.,+00026.,1,CH,FreeLocal,Standard,+00034.,2,F
Adult,2668,F,M,2,+0047639.10000000,N,+0000061.00000000,+00017.,+00000.,+00039.,0,CC,Budget,Intnl_discount,+00057.,2,F
Child,2673,F,S,0,+0089813.60000000,N,+0000012.84666700,+00014.,+00001.,+00149.,0,CC,FreeLocal,Intnl_discount,+00166.,4,F
Adult,2675,M,S,1,+0016432.10000000,Y,+0000020.92000000,+00020.,+00008.,+00080.,0,CH,Budget,Intnl_discount,+00109.,3,T
Adult,2680,F,M,2,+0080087.70000000,N,+0000041.92000000,+00008.,+00000.,+00022.,0,CC,FreeLocal,Standard,+00031.,2,F
Adult,2681,F,M,2,+0059691.30000000,N,+0000038.04000000,+00021.,+00000.,+00256.,0,CC,Budget,Standard,+00278.,4,F
Adult,2682,F,S,2,+0011251.10000000,Y,+0000046.00000000,+00028.,+00000.,+00113.,0,CC,FreeLocal,Standard,+00141.,4,T
Adult,2687,F,S,2,+0003416.62000000,Y,+0000022.76000000,+00018.,+00000.,+00104.,0,CC,Budget,Standard,+00123.,2,T
Child,2689,M,M,0,+0005745.00000000,Y,+0000015.38000000,+00026.,+00000.,+00017.,0,CC,FreeLocal,Standard,+00044.,2,T
Adult,2698,F,M,1,+0082931.30000000,N,+0000064.64000000,+00019.,+00000.,+00118.,0,Auto,FreeLocal,Standard,+00137.,1,F
Adult,2699,F,M,2,+0057483.90000000,N,+0000044.02666700,+00017.,+00000.,+00027.,0,CH,Budget,Standard,+00044.,1,F
Adult,2701,F,S,2,+0021274.00000000,N,+0000045.52666700,+00010.,+00000.,+00032.,0,Auto,FreeLocal,Standard,+00043.,4,T
Adult,2704,F,M,2,+0036725.10000000,N,+0000055.79333300,+00008.,+00009.,+00077.,0,CH,Budget,Standard,+00094.,2,F
Adult,2714,F,S,1,+0012374.90000000,Y,+0000033.49333300,+00017.,+00000.,+00106.,0,Auto,FreeLocal,Standard,+00123.,4,T
Adult,2717,F,M,2,+0084948.00000000,Y,+0000029.44666700,+00011.,+00000.,+00012.,0,CH,FreeLocal,Intnl_discount,+00023.,3,F
Adult,2724,M,M,2,+0021416.50000000,N,+0000035.65333300,+00009.,+00009.,+00008.,0,CC,FreeLocal,Intnl_discount,+00027.,3,F
Child,2728,M,M,2,+0078554.20000000,N,+0000016.70000000,+00005.,+00007.,+00023.,0,Auto,Budget,Standard,+00035.,3,F
Adult,2730,F,M,1,+0014085.50000000,N,+0000019.00000000,+00029.,+00000.,+00160.,0,CC,FreeLocal,Standard,+00176.,1,T
Adult,2731,F,M,2,+0049745.30000000,N,+0000047.96666700,+00002.,+00000.,+00024.,0,CH,Budget,Intnl_discount,+00027.,4,F
Adult,2734,F,M,2,+0098003.70000000,Y,+0000026.27333300,+00001.,+00000.,+00083.,0,CC,FreeLocal,Intnl_discount,+00084.,2,F
Adult,2736,F,S,0,+0074530.80000000,N,+0000063.08666700,+00020.,+00000.,+00106.,0,Auto,FreeLocal,Intnl_discount,+00127.,3,F
Adult,2743,F,M,2,+0076289.20000000,N,+0000048.20666700,+00022.,+00000.,+00082.,0,CC,Budget,Intnl_discount,+00104.,4,F
Adult,2746,M,M,2,+0009309.57000000,Y,+0000025.44000000,+00008.,+00000.,+00099.,0,CC,FreeLocal,Standard,+00108.,1,F
Adult,3312,F,M,2,+0056187.00000000,N,+0000041.00000000,+00008.,+00000.,+00013.,0,CH,Budget,Standard,+00021.,2,F
Adult,2750,F,S,2,+0032098.00000000,N,+0000022.00000000,+00038.,+00000.,+00035.,0,Auto,Budget,Standard,+00041.,4,T
Adult,2751,F,S,0,+0077726.40000000,N,+0000056.72000000,+00014.,+00000.,+00009.,0,Auto,Budget,Intnl_discount,+00023.,3,F
Adult,2752,F,S,2,+0035000.00000000,N,+0000019.00000000,+00039.,+00002.,+00038.,0,CC,FreeLocal,Standard,+00062.,3,T
Adult,2756,F,M,2,+0090271.60000000,N,+0000044.92666700,+00013.,+00000.,+00096.,0,CC,FreeLocal,Standard,+00110.,4,F
Adult,2760,F,M,2,+0064816.60000000,Y,+0000031.12666700,+00021.,+00000.,+00006.,0,CC,Budget,Standard,+00027.,4,F
Adult,2761,F,M,2,+0098217.10000000,N,+0000044.98000000,+00029.,+00000.,+00013.,0,CC,FreeLocal,Standard,+00042.,2,F
Adult,2772,F,S,0,+0064319.20000000,N,+0000041.22666700,+00003.,+00000.,+00037.,0,CH,Budget,Intnl_discount,+00040.,1,T
Adult,2786,F,M,0,+0055221.00000000,N,+0000048.00000000,+00000.,+00000.,+00015.,0,CC,FreeLocal,Standard,+00015.,4,F
Adult,2787,F,M,1,+0008073.11000000,N,+0000052.64666700,+00028.,+00000.,+00060.,0,Auto,FreeLocal,Standard,+00089.,3,F
Adult,2788,M,M,0,+0095448.60000000,Y,+0000053.68000000,+00024.,+00000.,+00005.,0,CH,Budget,Standard,+00029.,4,F
Adult,2790,M,S,2,+0063152.60000000,Y,+0000063.17333300,+00029.,+00000.,+00040.,0,CC,Budget,Intnl_discount,+00070.,4,F
Adult,2792,M,S,2,+0072084.70000000,N,+0000055.64000000,+00029.,+00000.,+00009.,0,CC,Budget,Intnl_discount,+00038.,4,F
Adult,2794,F,S,1,+0049072.00000000,N,+0000041.00000000,+00023.,+00000.,+00010.,0,Auto,Budget,Intnl_discount,+00034.,4,F
Adult,2795,F,M,0,+0027371.80000000,Y,+0000043.00000000,+00016.,+00000.,+00126.,0,CC,FreeLocal,Standard,+00142.,4,F
Adult,2798,M,M,1,+0071472.90000000,N,+0000041.91333300,+00016.,+00000.,+00114.,0,CH,Budget,Standard,+00130.,3,T
Adult,2800,F,S,0,+0095786.80000000,Y,+0000057.55333300,+00021.,+00000.,+00087.,0,CC,Budget,Standard,+00108.,1,F
Adult,2804,F,M,2,+0056187.00000000,N,+0000052.64666700,+00008.,+00000.,+00013.,0,CH,Budget,Standard,+00021.,2,F
Adult,2813,M,M,2,+0053010.80000000,N,+0000018.84000000,+00012.,+00000.,+00046.,4,CC,FreeLocal,Standard,+00058.,1,F
Adult,2817,M,M,0,+0019749.30000000,N,+0000060.36666700,+00020.,+00000.,+00013.,0,CC,Budget,Standard,+00034.,2,F
Adult,2818,M,S,1,+0057626.90000000,Y,+0000043.90666700,+00009.,+00000.,+00038.,0,CC,Budget,Standard,+00048.,4,F
Adult,2819,M,M,2,+0020078.00000000,N,+0000032.84666700,+00009.,+00000.,+00006.,0,CC,Budget,Intnl_discount,+00015.,4,F
Child,2821,M,M,1,+0007545.96000000,Y,+0000016.75333300,+00022.,+00000.,+00178.,0,CC,Budget,Standard,+00200.,1,T
Adult,2825,M,S,2,+0089459.90000000,N,+0000053.28000000,+00011.,+00001.,+00022.,0,CC,FreeLocal,Standard,+00036.,2,T
Adult,2827,F,S,1,+0037000.00000000,N,+0000024.39333300,+00023.,+00000.,+00206.,0,CC,Budget,Intnl_discount,+00229.,1,T
Adult,2829,M,M,0,+0009780.66000000,N,+0000024.54666700,+00002.,+00007.,+00011.,1,CC,FreeLocal,Standard,+00021.,2,F
Adult,2838,M,S,1,+0057626.90000000,Y,+0000043.90666700,+00009.,+00000.,+00038.,0,CC,Budget,Standard,+00048.,3,F
Adult,2845,M,S,2,+0089459.90000000,N,+0000053.28000000,+00011.,+00001.,+00022.,0,CC,FreeLocal,Standard,+00036.,2,T
Adult,2848,F,S,1,+0013576.50000000,N,+0000039.42666700,+00014.,+00000.,+00025.,0,CC,Budget,Standard,+00040.,1,T
Adult,2850,F,M,2,+0042031.80000000,N,+0000050.75333300,+00020.,+00000.,+00039.,0,CH,Budget,Intnl_discount,+00059.,3,F
Adult,2853,F,M,1,+0049453.80000000,N,+0000055.07333300,+00017.,+00000.,+00012.,0,CC,Budget,Standard,+00029.,4,T
Adult,2856,F,S,0,+0068641.50000000,Y,+0000047.98000000,+00005.,+00000.,+00050.,0,CC,FreeLocal,Intnl_discount,+00055.,4,T
Adult,2857,F,M,1,+0050735.10000000,Y,+0000036.25333300,+00011.,+00000.,+00016.,0,CC,Budget,Standard,+00028.,4,T
Adult,2860,M,S,1,+0092647.50000000,N,+0000056.04666700,+00016.,+00005.,+00010.,0,CC,Budget,Standard,+00032.,1,T
Adult,2861,F,S,2,+0021021.60000000,Y,+0000062.75333300,+00003.,+00000.,+00011.,0,CC,Budget,Standard,+00014.,4,T
Adult,2862,M,S,0,+0074460.70000000,Y,+0000055.34000000,+00025.,+00000.,+00179.,0,CC,FreeLocal,Standard,+00206.,3,T
Adult,2863,F,M,1,+0043894.50000000,N,+0000040.18000000,+00029.,+00000.,+00040.,0,CC,FreeLocal,Intnl_discount,+00069.,4,T
Adult,2864,F,S,2,+0028787.40000000,N,+0000041.66666700,+00027.,+00000.,+00058.,0,Auto,Budget,Standard,+00086.,3,T
Adult,2865,F,S,1,+0094278.70000000,Y,+0000053.12000000,+00026.,+00000.,+00009.,0,CC,FreeLocal,Standard,+00036.,4,T
Adult,2866,F,M,0,+0083900.20000000,N,+0000045.04000000,+00028.,+00000.,+00008.,0,CC,FreeLocal,Intnl_discount,+00036.,4,T
Adult,2867,M,M,1,+0013091.60000000,N,+0000059.12666700,+00022.,+00000.,+00020.,0,CC,Budget,Intnl_discount,+00043.,4,F
Adult,2871,F,M,1,+0020550.90000000,Y,+0000022.12000000,+00027.,+00000.,+00057.,0,CC,Budget,Standard,+00085.,3,T
Adult,2874,M,M,2,+0001765.41000000,N,+0000018.76666700,+00003.,+00000.,+00044.,0,CC,FreeLocal,Standard,+00047.,4,F
Adult,2875,F,S,2,+0019131.10000000,N,+0000056.18666700,+00022.,+00000.,+00034.,0,Auto,Budget,Standard,+00057.,1,T
Adult,2894,M,M,1,+0064792.30000000,N,+0000052.14666700,+00013.,+00001.,+00036.,0,CH,FreeLocal,Standard,+00051.,1,T
Child,2901,F,M,2,+0055860.00000000,Y,+0000014.57333300,+00016.,+00000.,+00010.,0,CC,FreeLocal,Intnl_discount,+00026.,1,F
Adult,2911,F,S,2,+0014578.80000000,Y,+0000060.93333300,+00011.,+00000.,+00095.,0,Auto,Budget,Standard,+00107.,3,T
Adult,2912,F,M,2,+0087578.20000000,Y,+0000053.36666700,+00000.,+00000.,+00022.,0,CC,Budget,Standard,+00022.,1,F
Child,2913,F,M,2,+0086695.40000000,N,+0000013.90666700,+00025.,+00000.,+00032.,0,CC,FreeLocal,Standard,+00058.,2,F
Adult,2917,F,M,0,+0068000.00000000,N,+0000045.48666700,+00029.,+00000.,+00090.,4,Auto,FreeLocal,Intnl_discount,+00119.,2,F
Adult,2924,F,M,2,+0065619.70000000,Y,+0000055.00000000,+00013.,+00000.,+00144.,0,CC,Budget,Standard,+00158.,4,F
Adult,2931,M,M,0,+0058986.20000000,N,+0000026.98000000,+00003.,+00003.,+00026.,1,CH,FreeLocal,Standard,+00034.,2,F
Adult,2932,F,M,2,+0047639.10000000,N,+0000042.00000000,+00017.,+00000.,+00039.,0,CC,Budget,Intnl_discount,+00057.,3,F
Child,2937,F,S,0,+0089813.60000000,N,+0000012.84666700,+00014.,+00001.,+00149.,0,CC,FreeLocal,Intnl_discount,+00166.,4,F
Adult,2942,F,S,1,+0000540.40000000,Y,+0000039.21333300,+00012.,+00000.,+00007.,0,Auto,Budget,Intnl_discount,+00020.,4,T
Adult,2944,F,M,2,+0080087.70000000,N,+0000041.92000000,+00008.,+00000.,+00022.,0,CC,FreeLocal,Standard,+00031.,1,F
Adult,2952,F,S,0,+0093454.30000000,Y,+0000048.53333300,+00018.,+00000.,+00025.,0,Auto,FreeLocal,Standard,+00044.,4,F
Child,2953,M,M,0,+0005745.00000000,Y,+0000015.38000000,+00026.,+00000.,+00017.,0,CC,FreeLocal,Standard,+00044.,4,T
Adult,2962,F,M,1,+0082931.30000000,N,+0000064.64000000,+00019.,+00000.,+00118.,0,Auto,FreeLocal,Standard,+00137.,3,F
Adult,2963,F,M,2,+0057483.90000000,N,+0000044.02666700,+00017.,+00000.,+00027.,0,CH,Budget,Standard,+00044.,4,F
Adult,2965,F,S,2,+0021274.00000000,N,+0000045.52666700,+00010.,+00000.,+00032.,0,Auto,FreeLocal,Standard,+00043.,4,T
Adult,2966,F,M,2,+0028267.00000000,N,+0000030.09333300,+00021.,+00000.,+00192.,0,CC,FreeLocal,Standard,+00214.,2,F
Adult,2975,F,M,2,+0091861.00000000,Y,+0000041.98000000,+00015.,+00000.,+00006.,0,CC,Budget,Standard,+00022.,2,F
Adult,2981,F,M,2,+0084948.00000000,Y,+0000029.44666700,+00011.,+00000.,+00012.,0,CH,FreeLocal,Intnl_discount,+00023.,1,F
Adult,2982,F,M,2,+0030998.80000000,N,+0000040.96000000,+00002.,+00000.,+00050.,0,Auto,Budget,Standard,+00052.,3,F
Child,2984,M,S,0,+0015924.20000000,N,+0000014.46000000,+00000.,+00000.,+00001.,0,CH,FreeLocal,Standard,+00001.,2,F
Adult,2993,F,M,2,+0038215.90000000,N,+0000030.88666700,+00000.,+00000.,+00000.,0,Auto,Budget,Standard,+00000.,3,F
Child,2997,F,M,2,+0088427.00000000,N,+0000013.86000000,+00022.,+00004.,+00043.,0,CC,Budget,Standard,+00069.,4,F
Adult,2999,M,S,0,+0089142.70000000,N,+0000053.69333300,+00003.,+00008.,+00005.,0,CC,Budget,Intnl_discount,+00016.,1,T
Adult,3000,F,S,0,+0074530.80000000,N,+0000063.08666700,+00020.,+00000.,+00106.,0,Auto,FreeLocal,Intnl_discount,+00127.,1,F
Adult,3002,F,S,0,+0032962.60000000,N,+0000024.00000000,+00042.,+00000.,+00262.,0,CC,Budget,Standard,+00265.,4,T
Adult,3011,F,M,1,+0028000.00000000,N,+0000023.00000000,+00045.,+00000.,+00026.,0,Auto,FreeLocal,Intnl_discount,+00048.,3,T
Adult,3013,F,S,0,+0032962.60000000,N,+0000021.00000000,+00045.,+00000.,+00061.,0,CC,Budget,Standard,+00065.,2,T
Adult,3014,F,S,2,+0042000.00000000,N,+0000022.00000000,+00033.,+00000.,+00035.,0,Auto,Budget,Standard,+00041.,2,T
Adult,3024,F,M,2,+0064816.60000000,Y,+0000031.12666700,+00021.,+00000.,+00006.,0,CC,Budget,Standard,+00027.,1,F
Adult,3035,F,M,2,+0036647.90000000,N,+0000049.98666700,+00021.,+00000.,+00085.,0,CC,Budget,Intnl_discount,+00107.,4,F
Adult,3039,F,M,2,+0016962.20000000,N,+0000045.36000000,+00018.,+00000.,+00008.,0,CC,Budget,Standard,+00027.,2,F
Adult,3041,M,M,2,+0010708.30000000,N,+0000026.02666700,+00020.,+00004.,+00117.,0,CH,Budget,Intnl_discount,+00142.,3,F
Adult,3047,F,S,2,+0016938.50000000,N,+0000048.00000000,+00013.,+00000.,+00008.,0,CH,FreeLocal,Standard,+00022.,1,F
Adult,3050,F,M,0,+0055221.00000000,N,+0000062.00000000,+00000.,+00000.,+00015.,0,CC,FreeLocal,Standard,+00015.,1,F
Adult,3052,M,M,0,+0095448.60000000,Y,+0000053.68000000,+00024.,+00000.,+00005.,0,CH,Budget,Standard,+00029.,1,F
Adult,3054,M,S,2,+0063152.60000000,Y,+0000063.17333300,+00029.,+00000.,+00040.,0,CC,Budget,Intnl_discount,+00070.,3,F
Adult,3057,F,S,0,+0042760.50000000,N,+0000043.00000000,+00013.,+00000.,+00040.,0,CC,Budget,Standard,+00053.,3,F
Adult,3058,F,S,1,+0049072.00000000,N,+0000046.00000000,+00023.,+00000.,+00010.,0,Auto,Budget,Intnl_discount,+00034.,1,F
Adult,3059,F,M,0,+0027371.80000000,Y,+0000070.00000000,+00016.,+00000.,+00126.,0,CC,FreeLocal,Standard,+00142.,1,F
Adult,3064,F,S,0,+0095786.80000000,Y,+0000057.55333300,+00021.,+00000.,+00087.,0,CC,Budget,Standard,+00108.,2,F
Adult,3066,M,S,0,+0090321.60000000,N,+0000038.00000000,+00000.,+00000.,+00011.,0,Auto,FreeLocal,Intnl_discount,+00012.,2,F
Adult,3067,M,S,1,+0090478.60000000,N,+0000054.55333300,+00018.,+00000.,+00136.,0,CC,FreeLocal,Standard,+00154.,2,T
Adult,3071,F,S,1,+0041000.00000000,N,+0000024.39333300,+00023.,+00000.,+00206.,0,CC,Budget,Intnl_discount,+00229.,4,T
Adult,3077,M,M,2,+0053010.80000000,N,+0000018.84000000,+00012.,+00000.,+00046.,4,CC,FreeLocal,Standard,+00058.,1,F
Adult,3078,M,M,0,+0075004.50000000,N,+0000064.80000000,+00026.,+00000.,+00032.,0,CC,Budget,Intnl_discount,+00058.,4,F
Adult,3081,M,M,0,+0019749.30000000,N,+0000060.36666700,+00020.,+00000.,+00013.,0,CC,Budget,Standard,+00034.,1,F
Adult,3092,F,S,1,+0013576.50000000,N,+0000039.42666700,+00014.,+00000.,+00025.,0,CC,Budget,Standard,+00040.,1,T
Adult,3094,F,M,2,+0042031.80000000,N,+0000050.75333300,+00020.,+00000.,+00039.,0,CH,Budget,Intnl_discount,+00059.,3,F
Adult,3104,M,S,1,+0092647.50000000,N,+0000056.04666700,+00016.,+00005.,+00010.,0,CC,Budget,Standard,+00032.,4,T
Adult,3105,F,S,2,+0021021.60000000,Y,+0000062.75333300,+00003.,+00000.,+00011.,0,CC,Budget,Standard,+00014.,4,T
Adult,3106,M,S,0,+0074460.70000000,Y,+0000055.34000000,+00025.,+00000.,+00179.,0,CC,FreeLocal,Standard,+00206.,4,T
Adult,3108,F,S,2,+0028787.40000000,N,+0000041.66666700,+00027.,+00000.,+00058.,0,Auto,Budget,Standard,+00086.,2,T
Adult,3111,M,M,1,+0013091.60000000,N,+0000059.12666700,+00022.,+00000.,+00020.,0,CC,Budget,Intnl_discount,+00043.,4,F
Adult,3114,F,M,2,+0062061.80000000,Y,+0000045.92000000,+00029.,+00000.,+00052.,0,Auto,FreeLocal,Standard,+00082.,1,F
Adult,3115,F,M,1,+0020550.90000000,Y,+0000022.12000000,+00027.,+00000.,+00057.,0,CC,Budget,Standard,+00085.,1,T
Adult,3118,M,S,1,+0001765.41000000,N,+0000018.76666700,+00003.,+00000.,+00044.,0,CC,FreeLocal,Standard,+00047.,2,F
Adult,3119,F,S,2,+0019131.10000000,N,+0000056.18666700,+00022.,+00000.,+00034.,0,Auto,Budget,Standard,+00057.,2,T
Adult,3123,F,S,2,+0006440.46000000,Y,+0000052.00000000,+00022.,+00000.,+00027.,0,CH,Budget,Standard,+00049.,4,F
Adult,3125,M,M,2,+0028766.90000000,N,+0000046.84000000,+00006.,+00000.,+00058.,0,CC,Budget,Standard,+00064.,4,F
Adult,3130,M,M,2,+0091272.20000000,Y,+0000025.03333300,+00026.,+00000.,+00013.,0,CC,FreeLocal,Standard,+00040.,4,F
Adult,3135,F,S,0,+0073228.30000000,N,+0000042.00000000,+00022.,+00000.,+00028.,0,Auto,Budget,Standard,+00050.,2,F
Adult,3138,M,M,1,+0064792.30000000,N,+0000052.14666700,+00013.,+00001.,+00036.,0,CH,FreeLocal,Standard,+00051.,4,T
Adult,3143,M,M,2,+0049910.70000000,Y,+0000051.52000000,+00027.,+00000.,+00023.,0,CC,Budget,Standard,+00051.,3,F
Adult,3144,M,M,0,+0076161.40000000,Y,+0000044.57333300,+00011.,+00000.,+00025.,0,CC,FreeLocal,Standard,+00037.,4,T
Child,3145,F,M,2,+0055860.00000000,Y,+0000014.57333300,+00016.,+00000.,+00010.,0,CC,FreeLocal,Intnl_discount,+00026.,2,F
Adult,3155,F,S,2,+0014578.80000000,Y,+0000060.93333300,+00011.,+00000.,+00095.,0,Auto,Budget,Standard,+00107.,3,T
Child,3157,F,M,2,+0086695.40000000,N,+0000013.90666700,+00025.,+00000.,+00032.,0,CC,FreeLocal,Standard,+00058.,4,F
Adult,3161,F,M,0,+0083287.00000000,N,+0000044.00000000,+00029.,+00000.,+00090.,4,Auto,FreeLocal,Intnl_discount,+00119.,1,F
Adult,3165,M,M,2,+0030665.20000000,Y,+0000022.88000000,+00005.,+00008.,+00063.,0,Auto,FreeLocal,Standard,+00077.,1,F
Adult,3166,F,M,1,+0078000.00000000,Y,+0000056.19333300,+00006.,+00000.,+00030.,0,Auto,FreeLocal,Intnl_discount,+00037.,1,F
Adult,3167,F,M,1,+0098680.40000000,Y,+0000058.70666700,+00017.,+00000.,+00008.,0,CH,FreeLocal,Intnl_discount,+00026.,1,F
Adult,3169,M,M,1,+0095620.30000000,Y,+0000049.12000000,+00010.,+00000.,+00093.,0,CC,Budget,Standard,+00104.,1,T
Adult,3172,F,M,1,+0098453.60000000,Y,+0000046.00000000,+00013.,+00000.,+00011.,0,Auto,FreeLocal,Standard,+00025.,2,F
Adult,3176,F,M,2,+0047639.10000000,N,+0000048.00000000,+00017.,+00000.,+00039.,0,CC,Budget,Intnl_discount,+00057.,4,F
Adult,3183,M,S,1,+0016432.10000000,Y,+0000020.92000000,+00020.,+00008.,+00080.,0,CH,Budget,Intnl_discount,+00109.,3,T
Adult,3189,F,M,2,+0059691.30000000,N,+0000038.04000000,+00021.,+00000.,+00256.,0,CC,Budget,Standard,+00278.,1,F
Adult,3194,F,S,2,+0093559.10000000,N,+0000057.62000000,+00001.,+00000.,+00029.,0,CC,Budget,Standard,+00031.,4,F
Adult,3195,F,S,2,+0003416.62000000,Y,+0000022.76000000,+00018.,+00000.,+00104.,0,CC,Budget,Standard,+00123.,3,T
Adult,3209,F,S,2,+0021274.00000000,N,+0000045.52666700,+00010.,+00000.,+00032.,0,Auto,FreeLocal,Standard,+00043.,4,T
Adult,3216,M,S,1,+0094188.30000000,N,+0000057.54666700,+00020.,+00000.,+00019.,0,CC,Budget,Standard,+00041.,2,T
Adult,3219,F,M,2,+0091861.00000000,Y,+0000041.98000000,+00015.,+00000.,+00006.,0,CC,Budget,Standard,+00022.,2,F
Adult,3226,F,M,2,+0030998.80000000,N,+0000040.96000000,+00002.,+00000.,+00050.,0,Auto,Budget,Standard,+00052.,1,F
Adult,3232,M,M,2,+0021416.50000000,N,+0000035.65333300,+00009.,+00009.,+00008.,0,CC,FreeLocal,Intnl_discount,+00027.,3,F
Adult,3237,F,M,2,+0038215.90000000,N,+0000030.88666700,+00000.,+00000.,+00000.,0,Auto,Budget,Standard,+00000.,1,F
Adult,3239,F,M,2,+0049745.30000000,N,+0000047.96666700,+00002.,+00000.,+00024.,0,CH,Budget,Intnl_discount,+00027.,3,F
Child,3241,F,M,2,+0088427.00000000,N,+0000013.86000000,+00022.,+00004.,+00043.,0,CC,Budget,Standard,+00069.,4,F
Adult,3242,F,M,2,+0098003.70000000,Y,+0000026.27333300,+00001.,+00000.,+00083.,0,CC,FreeLocal,Intnl_discount,+00084.,1,F
Adult,3243,M,S,0,+0089142.70000000,N,+0000053.69333300,+00003.,+00008.,+00005.,0,CC,Budget,Intnl_discount,+00016.,4,T
Adult,3244,F,S,0,+0074530.80000000,N,+0000063.08666700,+00020.,+00000.,+00106.,0,Auto,FreeLocal,Intnl_discount,+00127.,4,F
Adult,3251,F,M,2,+0076289.20000000,N,+0000048.20666700,+00022.,+00000.,+00082.,0,CC,Budget,Intnl_discount,+00104.,3,F
Adult,3253,M,M,1,+0066931.90000000,N,+0000063.93333300,+00011.,+00000.,+00005.,0,CC,Budget,Standard,+00017.,1,T
Adult,3261,F,S,1,+0002800.68000000,N,+0000045.67333300,+00028.,+00000.,+00106.,0,CC,Budget,Standard,+00134.,3,T
Adult,3264,F,M,2,+0090271.60000000,N,+0000044.92666700,+00013.,+00000.,+00096.,0,CC,FreeLocal,Standard,+00110.,2,F
Adult,3278,M,S,1,+0084978.10000000,N,+0000021.64000000,+00005.,+00007.,+00076.,0,CH,FreeLocal,Intnl_discount,+00088.,1,T
Adult,3279,F,M,2,+0036647.90000000,N,+0000049.98666700,+00021.,+00000.,+00085.,0,CC,Budget,Intnl_discount,+00107.,2,F
Adult,3280,F,S,0,+0064319.20000000,N,+0000041.22666700,+00003.,+00000.,+00037.,0,CH,Budget,Intnl_discount,+00040.,1,T
Adult,3281,F,S,1,+0073338.00000000,N,+0000048.24666700,+00020.,+00000.,+00009.,0,Auto,Budget,Intnl_discount,+00029.,1,T
Adult,3283,F,M,2,+0016962.20000000,N,+0000045.36000000,+00018.,+00000.,+00008.,0,CC,Budget,Standard,+00027.,2,F
Adult,3285,M,M,2,+0010708.30000000,N,+0000026.02666700,+00020.,+00004.,+00117.,0,CH,Budget,Intnl_discount,+00142.,2,F
Adult,3300,M,S,2,+0072084.70000000,N,+0000055.64000000,+00029.,+00000.,+00009.,0,CC,Budget,Intnl_discount,+00038.,2,F
Adult,3307,M,M,0,+0095405.70000000,N,+0000046.50666700,+00007.,+00000.,+00006.,0,CC,Budget,Standard,+00013.,1,T
Adult,3308,M,S,0,+0095786.80000000,Y,+0000057.55333300,+00021.,+00000.,+00087.,0,CC,Budget,Standard,+00108.,4,T
Adult,3310,M,S,0,+0090321.60000000,N,+0000039.00000000,+00000.,+00000.,+00011.,0,Auto,FreeLocal,Intnl_discount,+00012.,2,F
Adult,3317,M,M,0,+0009780.66000000,N,+0000024.54666700,+00002.,+00007.,+00011.,1,CC,FreeLocal,Standard,+00021.,2,F
Adult,3321,M,M,2,+0053010.80000000,N,+0000018.84000000,+00012.,+00000.,+00046.,4,CC,FreeLocal,Standard,+00058.,3,F
